year,month,day,color,discharge,T,precip
1965,9,20,27,9380,53,0.25
1965,9,21,32,9810,62,0.15
1965,9,22,32,9920,61,0.02
1965,9,23,32,9710,46,0
1965,9,24,38,10200,53,0
1965,9,25,45,10100,57,0
1965,9,26,53,10200,48,0
1965,9,27,54,10100,45,0.18
1965,9,28,54,9920,49,0.41
1965,9,29,54,10300,60,0.51
1965,9,30,65,11700,61,0.2
1965,10,1,65,14600,68,0
1965,10,2,70,17500,70,0
1965,10,3,70,20100,55,0
1965,10,4,68,21400,57,0
1965,10,5,65,22300,66,0
1965,10,6,75,23000,70,0.43
1965,10,7,80,23000,61,0.14
1965,10,8,85,22900,56,0.01
1965,10,9,100,22300,57,0
1965,10,10,105,21300,65,0
1965,10,11,100,20500,56,0
1965,10,12,95,19800,56,0
1965,10,13,95,19100,56,0
1965,10,14,90,18300,63,0.08
1965,10,15,95,17700,67,0
1965,10,16,85,17100,72,0
1965,10,17,85,16300,80,0
1965,10,18,85,16400,81,0
1965,10,19,85,16700,71,0.18
1965,10,20,75,17200,59,0.06
1965,10,21,75,17500,58,0
1965,10,22,75,17600,62,0
1965,10,23,75,17400,49,0
1965,10,24,75,17400,50,0
1965,10,25,75,16600,62,0
1965,10,26,75,16500,59,0
1965,10,27,75,15300,53,0
1965,10,28,75,15300,48,0
1965,10,29,75,14400,64,0
1965,10,30,75,14400,73,0
1965,10,31,70,13800,56,0
1965,11,1,75,13200,62,0
1965,11,2,75,12600,68,0
1965,11,3,75,12800,63,0
1965,11,4,95,12200,49,0
1965,11,5,65,11600,61,0
1965,11,6,70,11700,59,0
1965,11,7,70,11100,49,0.01
1965,11,8,65,12400,46,0
1965,11,9,65,11100,38,0
1965,11,10,65,10000,44,0
1965,11,11,55,9710,43,0.02
1965,11,12,55,9690,44,0.9
1965,11,13,60,10300,33,0.01
1965,11,14,55,9440,36,0
1965,11,15,55,9600,43,0
1965,11,16,55,9780,40,0
1965,11,17,50,9940,33,0
1965,11,18,55,9260,41,0
1965,11,19,45,9950,40,0
1965,11,20,45,9020,40,0
1965,11,21,45,9440,44,0
1965,11,22,45,9760,38,0
1965,11,23,45,10100,36,0
1965,11,24,45,9740,38,0.2
1965,11,25,50,8390,37,0.01
1965,11,26,45,9380,36,0.83
1965,11,27,45,7420,21,0
1965,11,28,44,4280,20,0
1965,11,29,45,3710,23,0
1965,11,30,50,4600,30,0
1965,12,1,45,4370,42,0
1965,12,2,45,5600,38,0
1965,12,3,45,8430,39,0
1965,12,4,48,8430,40,0
1965,12,5,45,8530,41,0
1965,12,6,45,7640,31,0
1965,12,7,40,7390,45,0
1965,12,8,45,8930,38,0
1965,12,9,45,8610,32,0
1965,12,10,45,8530,35,0.03
1965,12,11,45,8910,40,0.46
1965,12,12,48,10500,40,0.36
1965,12,13,45,11100,34,0.04
1965,12,14,35,10900,27,0
1965,12,15,45,9280,24,0.01
1965,12,16,55,9540,29,0
1965,12,17,55,9760,28,0
1965,12,18,55,9140,27,0
1965,12,19,55,8550,28,0.02
1965,12,20,55,9790,28,0
1965,12,21,55,9790,38,0
1965,12,22,42,9990,33,0
1965,12,23,48,10000,36,0.28
1965,12,24,46,11400,34,0
1965,12,25,50,10100,32,0
1965,12,26,46,8630,29,0.02
1965,12,27,53,7350,10,0
1965,12,28,55,6560,34,0
1965,12,29,55,7080,42,0
1965,12,30,52,8980,47,0.01
1965,12,31,52,8270,46,0
1966,1,1,50,7210,37,0
1966,1,2,50,9770,32,0.34
1966,1,3,55,8200,17,0
1966,1,4,55,7620,27,0
1966,1,5,45,7400,22,0
1966,1,6,45,6840,5,0.08
1966,1,7,45,6860,-2,0
1966,1,8,50,5900,19,0
1966,1,9,50,6680,34,0
1966,1,10,55,7260,10,0
1966,1,11,55,7020,14,0.01
1966,1,12,55,7200,23,0.42
1966,1,13,55,7120,20,0.04
1966,1,14,55,7630,17,0
1966,1,15,45,7320,17,0
1966,1,16,44,7190,11,0
1966,1,17,50,7060,9,0.03
1966,1,18,50,7180,16,0
1966,1,19,50,7220,17,0
1966,1,20,45,7140,15,0
1966,1,21,45,7180,14,0.03
1966,1,22,43,7140,4,0
1966,1,23,45,7040,-2,0
1966,1,24,42,6920,2,0
1966,1,25,44,6610,7,0
1966,1,26,45,6570,15,0
1966,1,27,44,6710,-8,0
1966,1,28,42,6180,-15,0
1966,1,29,40,6340,-5,0
1966,1,30,38,6320,3,0
1966,1,31,38,6460,10,0
1966,2,1,38,6440,18,0
1966,2,2,36,6260,22,0
1966,2,3,36,6100,18,0
1966,2,4,36,6230,13,0
1966,2,5,38,6080,21,0
1966,2,6,38,5810,31,0
1966,2,7,34,5960,36,0
1966,2,8,38,6190,42,1.08
1966,2,9,45,8910,52,0.05
1966,2,10,60,12300,37,0
1966,2,11,45,13800,28,0
1966,2,12,50,13900,40,0.06
1966,2,13,60,13900,26,0
1966,2,14,50,14300,28,0
1966,2,15,53,14600,21,0.18
1966,2,16,52,14500,10,0.02
1966,2,17,55,14300,9,0.07
1966,2,18,50,14300,2,0.05
1966,2,19,50,13100,1,0
1966,2,20,50,11800,8,0
1966,2,21,50,10700,13,0
1966,2,22,45,9800,21,0
1966,2,23,45,9320,26,0
1966,2,24,40,8730,38,0
1966,2,25,38,7790,32,0
1966,2,26,40,8180,35,0
1966,2,27,38,7770,40,0.02
1966,2,28,40,7460,43,0.02
1966,3,1,40,7570,43,0
1966,3,2,36,7670,41,0.08
1966,3,3,38,7780,43,0.72
1966,3,4,85,10100,40,0
1966,3,5,55,10900,27,0.02
1966,3,6,55,10800,25,0
1966,3,7,50,10700,32,0
1966,3,8,50,10700,45,0
1966,3,9,50,10600,51,0
1966,3,10,45,11700,55,0
1966,3,11,45,12600,54,0
1966,3,12,50,14600,40,0
1966,3,13,55,14900,47,0
1966,3,14,55,17200,60,0
1966,3,15,55,20500,53,0
1966,3,16,60,24200,63,0.1
1966,3,17,60,27900,71,0.01
1966,3,18,80,37500,46,0.09
1966,3,19,52,35200,41,0
1966,3,20,53,36500,58,0
1966,3,21,60,39100,55,0
1966,3,22,65,41000,46,0.23
1966,3,23,65,42200,33,1.18
1966,3,24,65,37100,25,0
1966,3,25,60,35500,28,0
1966,3,26,55,35600,33,0
1966,3,27,55,34600,40,0
1966,3,28,55,32900,39,0
1966,3,29,53,30800,51,0
1966,3,30,55,29100,54,0
1966,3,31,55,28100,58,0.05
1966,4,1,55,28100,49,0
1966,4,2,55,28900,51,0
1966,4,3,55,29500,45,0
1966,4,4,55,30400,38,0
1966,4,5,55,31100,38,0
1966,4,6,55,31000,39,0.03
1966,4,7,55,31200,40,0
1966,4,8,65,31000,40,0.01
1966,4,9,60,30000,46,0
1966,4,10,60,29000,47,0
1966,4,11,60,28000,53,0
1966,4,12,60,27100,55,0
1966,4,13,60,26000,55,0
1966,4,14,60,24700,55,0.08
1966,4,15,65,24700,61,0
1966,4,16,65,24300,65,0
1966,4,17,65,24200,53,0.21
1966,4,18,70,24400,43,0.04
1966,4,19,65,24900,44,0.09
1966,4,20,70,26000,40,0
1966,4,21,70,27400,54,0
1966,4,22,65,27800,64,0
1966,4,23,65,28300,58,0
1966,4,24,75,28700,67,0
1966,4,25,75,29200,68,0
1966,4,26,65,29700,51,0.06
1966,4,27,75,29800,57,0.15
1966,4,28,75,30200,44,0
1966,4,29,75,30300,53,0.22
1966,4,30,80,30400,47,0
1966,5,1,75,30500,50,0
1966,5,2,80,30400,54,0
1966,5,3,75,30300,56,0
1966,5,4,75,29500,77,0
1966,5,5,75,28500,82,0
1966,5,6,75,27500,69,0
1966,5,7,75,26800,66,0
1966,5,8,70,25700,54,0
1966,5,9,70,24900,47,0
1966,5,10,75,23900,56,0.15
1966,5,11,70,23000,40,0.34
1966,5,12,70,22600,51,0.02
1966,5,13,75,21700,44,0.27
1966,5,14,70,21200,59,0.01
1966,5,15,70,21500,68,0.2
1966,5,16,70,21400,72,0.03
1966,5,17,70,21500,70,0.16
1966,5,18,70,21900,68,0
1966,5,19,70,21900,57,0.02
1966,5,20,65,22000,68,0
1966,5,21,65,21700,82,0
1966,5,22,65,21200,79,0.11
1966,5,23,75,21400,69,0.15
1966,5,24,80,22100,74,0
1966,5,25,85,21500,83,0
1966,5,26,75,21100,90,0
1966,5,27,80,20100,70,0
1966,5,28,75,19500,69,0
1966,5,29,70,18600,68,0
1966,5,30,75,17900,70,0
1966,5,31,80,17300,75,0
1966,6,1,68,16600,83,0
1966,6,2,76,16300,70,0.24
1966,6,3,76,14700,88,0
1966,6,4,72,14900,72,0.89
1966,6,5,60,14500,80,0.38
1966,6,6,60,13800,70,0.2
1966,6,7,60,13600,70,0
1966,6,8,65,13200,63,0
1966,6,9,68,13400,70,0
1966,6,10,76,12200,72,0
1966,6,11,70,12000,83,0.76
1966,6,12,70,11700,76,0
1966,6,13,65,11200,76,0
1966,6,14,70,10500,69,0
1966,6,15,58,9940,70,0.13
1966,6,16,44,9420,76,0
1966,6,17,48,9390,80,0
1966,6,18,52,8830,83,0
1966,6,19,44,8800,80,0
1966,6,20,35,8080,88,0
1966,6,21,44,8080,87,0.08
1966,6,22,44,7950,89,0
1966,6,23,45,7380,91,0.22
1966,6,24,42,8030,84,0.29
1966,6,25,43,8470,91,0
1966,6,26,40,9600,81,0
1966,6,27,38,9620,78,0.32
1966,6,28,44,10600,87,0
1966,6,29,38,11000,92,0
1966,6,30,42,10800,94,0
1966,7,1,35,10300,94,0
1966,7,2,40,10800,94,0
1966,7,3,40,9510,92,0.24
1966,7,4,42,9340,88,0
1966,7,5,43,8920,86,0.17
1966,7,6,42,9320,80,0
1966,7,7,42,8570,86,0
1966,7,8,44,9340,90,0.23
1966,7,9,65,8240,92,0
1966,7,10,55,9000,99,0.8
1966,7,11,42,9500,99,0
1966,7,12,40,10300,94,0.04
1966,7,13,49,9880,79,0.98
1966,7,14,46,10000,83,0
1966,7,15,50,10100,78,0
1966,7,16,55,9830,83,0
1966,7,17,60,9230,90,0
1966,7,18,60,8280,91,0
1966,7,19,56,8100,78,0
1966,7,20,58,7440,77,0
1966,7,21,42,6960,83,0
1966,7,22,55,6670,81,0
1966,7,23,55,6260,85,0
1966,7,24,54,5880,91,0
1966,7,25,55,5700,95,0
1966,7,26,45,5810,93,0
1966,7,27,45,5430,90,0
1966,7,28,48,6130,85,0.01
1966,7,29,48,6390,85,0
1966,7,30,45,6370,88,0
1966,7,31,40,6480,92,0
1966,8,1,40,6620,83,0.38
1966,8,2,40,6980,80,0
1966,8,3,40,6810,85,0
1966,8,4,40,6840,86,0
1966,8,5,38,6660,92,0
1966,8,6,34,6060,93,1.24
1966,8,7,35,6500,81,0
1966,8,8,38,7510,74,0
1966,8,9,38,6700,75,0
1966,8,10,36,6490,74,0
1966,8,11,38,7360,71,0
1966,8,12,32,8550,81,0.01
1966,8,13,33,8560,68,1.03
1966,8,14,33,8740,75,0
1966,8,15,40,9850,75,1.23
1966,8,16,40,9310,85,0
1966,8,17,43,8860,92,0
1966,8,18,50,9220,75,0
1966,8,19,60,9260,68,0
1966,8,20,60,9470,62,0.21
1966,8,21,60,10400,59,0.29
1966,8,22,55,11200,63,0.01
1966,8,23,55,11500,68,0
1966,8,24,60,10500,72,0
1966,8,25,55,11600,82,0
1966,8,26,60,11500,85,0
1966,8,27,50,11600,86,0
1966,8,28,60,11100,87,0
1966,8,29,60,11700,89,0
1966,8,30,60,10400,88,0
1966,8,31,60,9290,89,0
1966,9,1,62,9370,87,0.88
1966,9,2,58,9650,78,0.26
1966,9,3,55,8700,78,0
1966,9,4,55,7930,70,0
1966,9,5,55,7980,68,0
1966,9,6,55,7790,72,0
1966,9,7,52,7770,73,0
1966,9,8,50,7530,77,0
1966,9,9,50,6970,80,0.02
1966,9,10,50,6750,80,0
1966,9,11,55,6290,78,0
1966,9,12,50,5870,83,0
1966,9,13,50,6730,83,0.14
1966,9,14,50,6430,66,0.1
1966,9,15,50,6180,67,0
1966,9,16,44,6080,70,0
1966,9,17,40,6200,72,0
1966,9,18,40,6130,73,0
1966,9,19,42,5960,76,0
1966,9,20,42,5840,68,0
1966,9,21,40,6360,80,0
1966,9,22,36,6030,76,0
1966,9,23,37,5620,70,0
1966,9,24,36,5380,56,0.05
1966,9,25,38,5430,62,0
1966,9,26,35,6020,61,0
1966,9,27,35,5690,61,0
1966,9,28,35,5100,63,0.23
1966,9,29,35,5200,56,0
1966,9,30,38,5130,55,0.01
1966,10,1,30,4940,55,0
1966,10,2,28,4430,73,0
1966,10,3,30,3990,60,0.28
1966,10,4,32,4960,53,0
1966,10,5,32,5380,57,0
1966,10,6,30,5620,75,0
1966,10,7,28,5070,80,0
1966,10,8,25,4900,84,0.01
1966,10,9,26,5540,64,0
1966,10,10,30,5260,58,0
1966,10,11,30,5320,60,0
1966,10,12,32,4960,50,0.11
1966,10,13,28,5220,56,0
1966,10,14,24,5090,61,1.89
1966,10,15,35,6500,42,1.24
1966,10,16,30,6860,45,0
1966,10,17,28,6230,58,0
1966,10,18,30,6500,57,0
1966,10,19,30,6560,55,0
1966,10,20,28,7130,67,0
1966,10,21,32,6620,63,0
1966,10,22,26,6350,59,0
1966,10,23,27,6290,52,0
1966,10,24,28,6680,48,0
1966,10,25,28,6440,64,0
1966,10,26,28,6590,70,0
1966,10,27,26,6350,70,0
1966,10,28,28,6260,54,0
1966,10,29,28,6440,41,0
1966,10,30,30,6020,50,0
1966,10,31,32,6110,50,0
1966,11,1,32,6800,34,0
1966,11,2,32,6080,28,0
1966,11,3,32,6230,32,0
1966,11,4,32,6260,39,0
1966,11,5,33,6680,40,0.02
1966,11,6,31,6140,48,0
1966,11,7,32,5110,46,0
1966,11,8,32,5400,30,0
1966,11,9,32,6060,31,0.13
1966,11,10,32,6460,31,0
1966,11,11,33,5590,28,0.15
1966,11,12,32,4550,27,0
1966,11,13,30,3580,40,0
1966,11,14,28,4240,31,0
1966,11,15,26,5100,52,0
1966,11,16,26,5760,42,0
1966,11,17,27,5450,40,0
1966,11,18,26,5920,26,0
1966,11,19,23,4980,34,0
1966,11,20,25,5590,42,0
1966,11,21,28,5630,47,0
1966,11,22,26,5650,57,0
1966,11,23,25,5060,47,0
1966,11,24,23,6370,42,0.06
1966,11,25,23,6610,41,0
1966,11,26,27,5630,45,0.01
1966,11,27,27,5510,36,0.02
1966,11,28,27,5550,33,0
1966,11,29,25,3850,35,0
1966,11,30,25,3700,32,0
1966,12,1,28,2800,8,0
1966,12,2,25,2200,13,0
1966,12,3,25,2700,21,0
1966,12,4,26,3000,26,0.2
1966,12,5,25,3400,31,0.02
1966,12,6,25,4000,40,0.08
1966,12,7,27,4600,33,0.07
1966,12,8,26,4700,34,0.19
1966,12,9,26,4600,30,0.01
1966,12,10,26,4300,11,0.01
1966,12,11,25,4300,17,0
1966,12,12,25,4400,29,0
1966,12,13,25,4900,31,0
1966,12,14,25,5000,32,0
1966,12,15,26,5200,32,0
1966,12,16,26,5200,42,0
1966,12,17,30,5200,38,0
1966,12,18,28,4700,32,0
1966,12,19,26,4800,37,0.02
1966,12,20,25,5000,32,0.05
1966,12,21,25,5100,27,0.05
1966,12,22,25,4800,14,0
1966,12,23,25,5100,12,0
1966,12,24,22,4600,22,0
1966,12,25,22,4600,15,0
1966,12,26,20,4200,13,0
1966,12,27,21,4700,20,0
1966,12,28,23,4800,24,0.32
1966,12,29,22,4600,17,0
1966,12,30,22,4400,27,0
1966,12,31,22,4800,22,0
1967,1,1,22,5200,23,0.02
1967,1,2,23,5000,30,0.12
1967,1,3,21,4620,14,0
1967,1,4,20,4400,20,0.05
1967,1,5,21,4600,23,0.13
1967,1,6,20,4700,29,0.4
1967,1,7,22,4400,26,0.24
1967,1,8,21,4100,14,0.02
1967,1,9,23,4400,29,0.01
1967,1,10,20,4700,15,0
1967,1,11,23,4800,30,0
1967,1,12,18,4800,36,0
1967,1,13,19,4500,36,0.29
1967,1,14,20,4800,31,0.02
1967,1,15,21,4600,10,0
1967,1,16,19,4600,34,0.41
1967,1,17,21,4300,-9,0
1967,1,18,19,4300,7,0.11
1967,1,19,19,4450,10,0.03
1967,1,20,20,4600,37,0
1967,1,21,20,4850,34,0
1967,1,22,20,5100,40,0
1967,1,23,24,4560,41,0
1967,1,24,25,4600,32,1.21
1967,1,25,20,5100,23,0
1967,1,26,20,5100,16,0
1967,1,27,20,4700,20,0
1967,1,28,20,4600,21,0
1967,1,29,21,4600,22,0.42
1967,1,30,22,4700,34,0.15
1967,1,31,21,4800,35,0
1967,2,1,20,4700,13,0.05
1967,2,2,20,4500,10,0
1967,2,3,21,4700,38,0
1967,2,4,20,5100,38,0.07
1967,2,5,29,4900,17,0.13
1967,2,6,29,4800,6,0
1967,2,7,21,4500,15,0
1967,2,8,19,4860,29,0
1967,2,9,21,4700,36,0.05
1967,2,10,20,4900,33,0
1967,2,11,20,4700,0,0
1967,2,12,20,4900,12,0.06
1967,2,13,20,5200,39,0
1967,2,14,20,5000,39,0
1967,2,15,20,4900,18,0.87
1967,2,16,20,4800,2,0
1967,2,17,20,4800,13,0.07
1967,2,18,20,4800,16,0.1
1967,2,19,20,4900,18,0.11
1967,2,20,20,4900,8,0
1967,2,21,20,5000,29,0
1967,2,22,20,5400,15,0
1967,2,23,20,5050,15,0.08
1967,2,24,19,4800,-2,0
1967,2,25,19,4700,8,0
1967,2,26,18,5200,37,0
1967,2,27,19,5300,34,0
1967,2,28,20,5300,28,0
1967,3,1,20,5300,35,0
1967,3,2,18,5300,39,0
1967,3,3,20,4900,28,0
1967,3,4,18,4900,29,0
1967,3,5,18,5400,28,0
1967,3,6,18,5100,33,0
1967,3,7,18,5000,12,0
1967,3,8,19,5100,30,0
1967,3,9,18,5300,41,0
1967,3,10,18,5300,46,0
1967,3,11,18,5300,33,0
1967,3,12,20,5100,29,0
1967,3,13,19,5100,31,0
1967,3,14,18,5100,31,0
1967,3,15,16,5200,28,0
1967,3,16,18,5000,27,0
1967,3,17,18,4900,16,0
1967,3,18,19,5300,30,0
1967,3,19,17,5800,34,0
1967,3,20,18,5300,34,0.28
1967,3,21,18,5170,36,0
1967,3,22,20,5000,45,0
1967,3,23,18,5300,42,0
1967,3,24,19,5400,47,0
1967,3,25,22,5500,48,0.1
1967,3,26,24,6300,38,0.28
1967,3,27,25,7000,42,0.12
1967,3,28,27,9000,52,0
1967,3,29,31,11800,60,0
1967,3,30,30,17500,80,0.18
1967,3,31,54,27600,60,0
1967,4,1,60,34200,42,0.54
1967,4,2,65,37200,49,0.91
1967,4,3,80,38800,45,0
1967,4,4,90,40300,62,0
1967,4,5,80,40600,57,0.78
1967,4,6,90,38300,41,0.03
1967,4,7,75,35700,52,0
1967,4,8,75,32700,55,0.04
1967,4,9,75,30500,58,0
1967,4,10,70,29500,45,0
1967,4,11,70,27900,51,0
1967,4,12,65,27200,52,0
1967,4,13,64,25800,54,0.06
1967,4,14,65,25500,60,0.35
1967,4,15,65,24300,64,0
1967,4,16,65,23400,69,0
1967,4,17,65,23000,55,0.02
1967,4,18,65,22600,51,0
1967,4,19,65,21500,57,0
1967,4,20,65,21500,54,0.11
1967,4,21,60,21100,54,0
1967,4,22,60,20200,34,0.01
1967,4,23,60,19800,40,0
1967,4,24,65,19300,45,0
1967,4,25,65,19400,57,0
1967,4,26,60,19000,60,0
1967,4,27,65,18600,58,0
1967,4,28,65,17900,69,0
1967,4,29,60,17900,64,0
1967,4,30,56,16600,55,1.22
1967,5,1,60,16700,48,0.1
1967,5,2,60,16600,39,0
1967,5,3,64,16000,41,0
1967,5,4,64,16200,47,0
1967,5,5,64,15200,56,0
1967,5,6,64,15700,60,0
1967,5,7,65,14700,63,0.16
1967,5,8,62,14700,61,0
1967,5,9,60,14500,63,0.01
1967,5,10,75,13600,52,0.29
1967,5,11,60,14300,52,0
1967,5,12,58,13800,56,0
1967,5,13,55,12500,60,0
1967,5,14,55,13200,62,0
1967,5,15,56,12400,60,0
1967,5,16,56,12300,72,0
1967,5,17,56,11700,73,0
1967,5,18,56,11100,85,0
1967,5,19,56,10900,58,0
1967,5,20,52,10600,59,0.02
1967,5,21,55,9940,64,0
1967,5,22,56,9550,71,0
1967,5,23,56,9620,78,0.02
1967,5,24,56,9460,71,0
1967,5,25,60,8310,80,0.01
1967,5,26,56,8830,83,0
1967,5,27,50,8550,74,0
1967,5,28,45,7340,62,0
1967,5,29,45,7780,72,0
1967,5,30,42,7690,75,0
1967,5,31,42,6760,75,0
1967,6,1,48,7400,78,0
1967,6,2,48,6510,81,0
1967,6,3,45,6340,84,0
1967,6,4,40,5970,77,0.42
1967,6,5,45,6530,69,0.17
1967,6,6,40,6510,78,0.05
1967,6,7,45,6020,68,1.17
1967,6,8,38,6640,68,0.03
1967,6,9,32,7570,73,0
1967,6,10,32,8130,64,0.76
1967,6,11,34,8340,65,0.35
1967,6,12,33,9080,77,0.28
1967,6,13,43,9410,83,0.29
1967,6,14,56,9490,85,0.01
1967,6,15,56,11600,79,0.58
1967,6,16,65,14300,73,0.07
1967,6,17,55,16400,77,0
1967,6,18,60,17800,77,0
1967,6,19,62,19000,76,0.69
1967,6,20,85,19900,80,0.11
1967,6,21,92,20500,74,0
1967,6,22,92,20900,81,0.3
1967,6,23,110,20800,66,0.1
1967,6,24,105,20200,65,0.13
1967,6,25,110,19400,75,0
1967,6,26,100,18300,74,0.63
1967,6,27,100,17400,78,0
1967,6,28,100,16400,80,0
1967,6,29,95,15600,84,0
1967,6,30,104,14600,87,1.39
1967,7,1,80,14200,73,0
1967,7,2,75,13100,69,0.02
1967,7,3,80,12400,63,0
1967,7,4,75,11800,58,0
1967,7,5,75,10600,72,0
1967,7,6,62,11100,78,0
1967,7,7,64,9730,78,0.01
1967,7,8,60,9300,72,0.47
1967,7,9,60,8530,83,0
1967,7,10,60,8230,86,0
1967,7,11,64,8330,82,0
1967,7,12,54,7450,70,0
1967,7,13,54,7170,71,0
1967,7,14,56,6720,78,0
1967,7,15,60,6670,80,0
1967,7,16,69,6270,79,0.06
1967,7,17,52,6240,80,0
1967,7,18,52,6050,85,0
1967,7,19,48,5870,86,0
1967,7,20,48,5270,89,0
1967,7,21,37,5160,91,0
1967,7,22,44,4910,91,0.8
1967,7,23,44,5220,83,0
1967,7,24,48,5100,83,0
1967,7,25,48,5240,86,0
1967,7,26,38,4370,80,0
1967,7,27,36,4360,77,0
1967,7,28,38,4470,81,0
1967,7,29,40,4230,82,0
1967,7,30,40,3770,85,0
1967,7,31,35,3860,86,0
1967,8,1,36,3690,88,0
1967,8,2,36,3840,86,0.02
1967,8,3,35,3440,75,0.02
1967,8,4,35,4020,78,0
1967,8,5,36,3440,82,0
1967,8,6,36,3400,75,1.21
1967,8,7,36,3830,72,0
1967,8,8,40,3810,85,0.11
1967,8,9,36,3530,72,0
1967,8,10,33,3610,71,0
1967,8,11,33,3360,73,0
1967,8,12,34,3020,78,0
1967,8,13,36,2950,83,0
1967,8,14,33,3060,81,0
1967,8,15,42,3170,85,0
1967,8,16,40,2990,89,0
1967,8,17,33,2930,85,0
1967,8,18,36,3140,65,0
1967,8,19,30,3260,72,0
1967,8,20,28,3310,81,0
1967,8,21,32,2830,72,0
1967,8,22,33,2650,68,0
1967,8,23,29,2830,73,0.22
1967,8,24,27,2880,85,0
1967,8,25,28,2960,86,0.1
1967,8,26,28,3890,66,1.11
1967,8,27,32,4190,74,0
1967,8,28,27,3630,82,0
1967,8,29,21,3530,78,0
1967,8,30,29,3610,67,0
1967,8,31,28,3150,70,0
1967,9,1,27,2910,72,0
1967,9,2,34,2850,72,0
1967,9,3,35,2710,76,0
1967,9,4,32,2850,76,0
1967,9,5,27,2570,77,0
1967,9,6,27,2420,79,0
1967,9,7,28,3330,82,0
1967,9,8,29,2480,79,0
1967,9,9,30,2540,69,0
1967,9,10,29,2520,66,0
1967,9,11,27,2380,76,0.01
1967,9,12,26,2480,78,0.07
1967,9,13,26,2340,68,0.33
1967,9,14,26,2510,75,0
1967,9,15,27,2790,74,0
1967,9,16,25,2830,79,0.1
1967,9,17,25,3070,79,0
1967,9,18,25,2610,80,0.03
1967,9,19,25,3150,80,0
1967,9,20,30,3080,78,0.07
1967,9,21,27,2700,68,0
1967,9,22,27,2890,69,0
1967,9,23,25,2580,65,0
1967,9,24,25,2770,68,0
1967,9,25,22,2280,82,0
1967,9,26,20,2210,71,0.02
1967,9,27,27,2660,53,0
1967,9,28,24,2680,55,0
1967,9,29,23,2160,63,0
1967,9,30,25,2130,77,0
1967,10,1,23,2500,85,0
1967,10,2,21,2480,84,0
1967,10,3,21,2310,73,0
1967,10,4,25,2560,78,0
1967,10,5,25,2290,61,0
1967,10,6,25,2290,61,0
1967,10,7,22,2310,48,0.69
1967,10,8,23,2560,47,0
1967,10,9,23,2960,44,0.05
1967,10,10,23,2950,39,0
1967,10,11,23,2970,45,0
1967,10,12,25,2610,68,0
1967,10,13,23,2850,64,0.01
1967,10,14,21,2490,53,0.02
1967,10,15,18,2890,61,0
1967,10,16,18,2760,60,0
1967,10,17,19,2890,59,0
1967,10,18,22,3050,55,0
1967,10,19,19,3510,57,0
1967,10,20,19,2810,52,0
1967,10,21,21,2190,55,0
1967,10,22,21,2630,76,0
1967,10,23,21,2680,73,0.27
1967,10,24,20,3450,61,0.19
1967,10,25,22,3010,38,0
1967,10,26,25,2840,38,0
1967,10,27,20,2990,36,0
1967,10,28,20,2750,38,0.07
1967,10,29,20,2990,43,0.43
1967,10,30,21,2960,46,0
1967,10,31,22,2820,54,0
1967,11,1,20,2970,48,0
1967,11,2,20,3140,44,0
1967,11,3,19,2980,32,0
1967,11,4,20,3240,29,0
1967,11,5,23,3140,29,0
1967,11,6,22,2890,37,0
1967,11,7,23,2920,35,0
1967,11,8,23,2710,55,0
1967,11,9,23,2330,51,0
1967,11,10,19,2990,58,0
1967,11,11,18,3260,59,0
1967,11,12,18,2650,47,0
1967,11,13,19,3290,40,0
1967,11,14,19,3260,42,0
1967,11,15,19,2980,36,0.02
1967,11,16,19,2830,48,0
1967,11,17,17,2690,47,0.01
1967,11,18,20,2890,42,0
1967,11,19,19,3100,32,0
1967,11,20,19,3190,36,0
1967,11,21,18,3080,39,0
1967,11,22,18,2860,33,0
1967,11,23,19,2910,39,0
1967,11,24,17,2600,37,0
1967,11,25,20,2630,41,0.02
1967,11,26,18,2510,29,0
1967,11,27,18,1810,19,0
1967,11,28,18,1730,18,0
1967,11,29,17,1400,21,0.04
1967,11,30,17,1600,31,0
1967,12,1,19,2180,33,0
1967,12,2,20,2400,33,0.02
1967,12,3,18,2780,45,0
1967,12,4,18,2940,40,0
1967,12,5,17,2810,38,0
1967,12,6,17,2840,39,0
1967,12,7,17,3180,38,0.01
1967,12,8,17,3090,37,0
1967,12,9,17,3080,34,0.1
1967,12,10,18,3000,30,0
1967,12,11,15,3090,34,0.06
1967,12,12,18,2880,35,0
1967,12,13,18,2700,26,0
1967,12,14,17,2520,17,0
1967,12,15,17,2410,26,0
1967,12,16,18,2120,37,0.03
1967,12,17,18,2220,40,0.15
1967,12,18,17,2700,37,0
1967,12,19,18,2900,35,0
1967,12,20,18,2900,51,0.05
1967,12,21,19,2700,51,0
1967,12,22,18,2000,9,0
1967,12,23,18,1800,27,0
1967,12,24,18,2100,32,0.01
1967,12,25,18,2400,25,0
1967,12,26,18,2900,18,0
1967,12,27,18,2600,9,0
1967,12,28,18,2400,17,0
1967,12,29,18,2600,24,0.02
1967,12,30,18,2400,16,0
1967,12,31,17,2000,-7,0
1968,1,1,17,2000,15,0.05
1968,1,2,17,2020,0,0
1968,1,3,17,1700,4,0
1968,1,4,17,2000,1,0.03
1968,1,5,17,2080,9,0.05
1968,1,6,17,2100,-13,0
1968,1,7,18,2150,1,0
1968,1,8,16,2180,16,0
1968,1,9,18,2200,17,0
1968,1,10,15,2200,15,0
